stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
3013,2026-07-22,0.1973963,0.14090592,0.011945438,0.0149511965,16.523443
6556,2026-07-22,0.20461552,0.23261937,0.012449896,0.019622745,16.433798
8150,2026-07-22,0.32399234,0.22918291,0.019843299,0.026345551,16.326721
4933,2026-07-22,0.27374727,0.28081387,0.016768683,0.02222115,16.323938
6962,2026-07-22,0.25547984,0.27003765,0.016763113,0.022467095,15.239687
3217,2026-07-22,0.31247357,0.33371907,0.020533446,0.027040105,15.217044
6532,2026-07-22,0.4117723,0.4220204,0.027764082,0.02461541,14.830582
3158,2026-07-22,0.17667426,0.19523191,0.01201157,0.017666651,14.707449
6170,2026-07-22,0.17023824,0.19911808,0.011603452,0.017766662,14.670079
6548,2026-07-22,0.42173073,0.43431285,0.02917512,0.030832147,14.454655
2235,2026-07-22,0.2373285,0.23779292,0.016418135,0.025804102,14.454385
3515,2026-07-22,0.201643,0.20600577,0.013971958,0.017300766,14.430945
1582,2026-07-22,0.24932775,0.20089842,0.017465645,0.015987441,14.274507
8410,2026-07-22,0.24922353,0.2737531,0.01780993,0.02404572,13.99273
3645,2026-07-22,0.29166904,0.21693406,0.021078488,0.022323158,13.836628
3709,2026-07-22,0.26125386,0.26353428,0.018892758,0.027655235,13.827522
6951,2026-07-22,0.20136283,0.22004706,0.014570744,0.023799427,13.818719
2727,2026-07-22,0.15999652,0.17426042,0.011613953,0.014896726,13.775047
6261,2026-07-22,0.27380565,0.25108176,0.01996755,0.017315645,13.7118435
3605,2026-07-22,0.20572516,0.24811557,0.0150242215,0.022441488,13.691989
3591,2026-07-22,0.18508555,0.1893951,0.013580835,0.018259637,13.627433
3221,2026-07-22,0.4852916,0.5735893,0.035802305,0.05466683,13.55438
3209,2026-07-22,0.22687143,0.20142762,0.016847946,0.012861696,13.465022
7819,2026-07-22,0.29567987,0.37502784,0.021967147,0.026085272,13.459481
3338,2026-07-22,0.2533948,0.25323373,0.018922219,0.02218074,13.390682
6176,2026-07-22,0.27994108,0.34335136,0.02095455,0.02717775,13.358804
8048,2026-07-22,0.20880744,0.23070638,0.015657827,0.022610541,13.334806
3010,2026-07-22,0.17775358,0.1724893,0.013375291,0.016443059,13.288705
7769,2026-07-22,0.17973159,0.16113815,0.013548873,0.0190663,13.264448
5522,2026-07-22,0.21813819,0.18673125,0.016448539,0.019314066,13.261052
2476,2026-07-22,0.26930222,0.22306605,0.020311277,0.02023159,13.2581005
6202,2026-07-22,0.2541379,0.29385766,0.01919232,0.0228212,13.240956
3689,2026-07-22,0.28984398,0.30173558,0.02193506,0.027526258,13.213128
2474,2026-07-22,0.26741818,0.23988946,0.020313904,0.019167107,13.163645
4582,2026-07-22,0.35637367,0.45554978,0.027077151,0.041753214,13.160931
1597,2026-07-22,0.2863702,0.27075604,0.021810522,0.023783391,13.129308
8240,2026-07-22,0.31240138,0.27038547,0.023900699,0.02426463,13.070258
1580,2026-07-22,0.21008696,0.229154,0.016085528,0.02095342,13.059807
8422,2026-07-22,0.23242931,0.24068834,0.017842902,0.020426288,13.0257
3016,2026-07-22,0.5531356,0.6608304,0.042487178,0.050806396,13.018577
5519,2026-07-22,0.14867954,0.2069506,0.011439004,0.016384529,12.996458
5356,2026-07-22,0.1344203,0.15992458,0.010384187,0.018622613,12.943464
3289,2026-07-22,0.33352333,0.30420068,0.025927411,0.028326983,12.863238
5864,2026-07-22,0.27500302,0.31684473,0.021427227,0.025316833,12.83368
8183,2026-07-22,0.20761201,0.27620533,0.0161983,0.023397317,12.81611
2382,2026-07-22,0.24920276,0.32094902,0.019523337,0.026705582,12.763699
6577,2026-07-22,0.1874191,0.1895377,0.014685515,0.017974153,12.761305
2327,2026-07-22,0.32677191,0.20383392,0.025741411,0.028930653,12.6939125
8446,2026-07-22,0.22627328,0.2606652,0.01789264,0.020511182,12.645458
6151,2026-07-22,0.22181505,0.23223074,0.01756828,0.024856368,12.625164
1785,2026-07-22,0.33284584,0.33008036,0.026371516,0.028886514,12.620935
2471,2026-07-22,0.1765062,0.20531806,0.014005167,0.01680261,12.602035
8155,2026-07-22,0.31975207,0.17644154,0.025418831,0.031072361,12.578843
3665,2026-07-22,0.21743712,0.21322654,0.017294003,0.018272677,12.572251
2751,2026-07-22,0.19960304,0.20307674,0.015908828,0.022693696,12.545895
3715,2026-07-22,0.275639,0.17818025,0.022047166,0.022602478,12.501675
3014,2026-07-22,0.16304033,0.16537093,0.013117866,0.019110976,12.427928
2501,2026-07-22,0.22309025,0.26680246,0.018011352,0.028994838,12.385404
5443,2026-07-22,0.26686937,0.23564686,0.02154613,0.028474722,12.385379
6143,2026-07-22,0.16743158,0.22077176,0.013524123,0.017512532,12.379302
8074,2026-07-22,0.25772884,0.19493745,0.020819915,0.027397808,12.378363
6146,2026-07-22,0.17246133,0.17623453,0.01397606,0.018190855,12.338884
6265,2026-07-22,0.17314409,0.18323801,0.014036222,0.020811377,12.33464
2204,2026-07-22,0.1466136,0.20510903,0.011912142,0.017778208,12.306879
4973,2026-07-22,0.24798219,0.30461472,0.020192634,0.025754679,12.280216
3679,2026-07-22,0.19335397,0.21410684,0.015793934,0.014200294,12.241517
6486,2026-07-22,0.25288254,0.30352733,0.020764,0.022353215,12.178307
8054,2026-07-22,0.26573813,0.23941244,0.021874601,0.025340192,12.147695
5534,2026-07-22,0.2057455,0.24562497,0.016970612,0.027023535,12.12292
5215,2026-07-22,0.17507237,0.203743,0.014456734,0.021037914,12.109254
2707,2026-07-22,0.15793945,0.16396141,0.013078501,0.01910873,12.075341
1537,2026-07-22,0.21801707,0.23483092,0.018079592,0.02427807,12.058071
8096,2026-07-22,0.4838246,0.5953004,0.04018117,0.052250218,12.040779
2488,2026-07-22,0.18079922,0.20894878,0.015023874,0.01835666,12.033326
3227,2026-07-22,0.23997664,0.2431128,0.01996904,0.025685448,12.016833
6603,2026-07-22,0.17611869,0.20749544,0.014685283,0.019237079,11.992053
3611,2026-07-22,0.17518768,0.184996,0.014612486,0.021064889,11.988083
6805,2026-07-22,0.22659698,0.10664418,0.018956667,0.02084583,11.952788
2393,2026-07-22,0.25359115,0.3455061,0.021222496,0.028956214,11.948604
6192,2026-07-22,0.15254973,0.20810983,0.012769983,0.016189288,11.945026
3324,2026-07-22,0.24661294,0.16950391,0.020790232,0.025332369,11.861391
6855,2026-07-22,0.16683221,0.15608597,0.014067978,0.019886909,11.858161
3071,2026-07-22,0.23202787,0.23129393,0.019573439,0.022755956,11.853616
3357,2026-07-22,0.3032856,0.3249706,0.02563862,0.027333574,11.828787
6108,2026-07-22,0.23552604,0.23952922,0.019925985,0.020397384,11.819451
6278,2026-07-22,0.36964092,0.384007,0.03133447,0.032700196,11.796247
2419,2026-07-22,0.15576099,0.14285856,0.013242597,0.014285302,11.7612295
5212,2026-07-22,0.22812629,0.2575417,0.019411162,0.015852353,11.751719
4960,2026-07-22,0.34735593,0.2808443,0.02956554,0.026690032,11.748279
4974,2026-07-22,0.19766538,0.21765272,0.016904075,0.025848433,11.692665
3708,2026-07-22,0.28642553,0.31192264,0.024564397,0.030487515,11.659716
6182,2026-07-22,0.29028478,0.2260365,0.024947487,0.03119232,11.635366
6679,2026-07-22,0.16341732,0.1194151,0.014058773,0.018166672,11.623041
6168,2026-07-22,0.2769617,0.31221923,0.023929574,0.025613405,11.573551
6271,2026-07-22,0.25767592,0.22803879,0.022323363,0.02682249,11.542364
8435,2026-07-22,0.19376573,0.1994349,0.016797988,0.020997792,11.534369
2388,2026-07-22,0.2796368,0.2992354,0.02429831,0.026277194,11.508014
