stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
4933,2026-07-15,0.29011682,0.28390592,0.015336942,0.019265726,18.914976
2421,2026-07-15,0.23396307,0.21253173,0.012462702,0.017189447,18.771555
3071,2026-07-15,0.18959211,0.2053175,0.010462215,0.014642889,18.119871
3645,2026-07-15,0.2654221,0.2125021,0.014970254,0.01575147,17.728783
2707,2026-07-15,0.17627548,0.19867513,0.010161887,0.01935169,17.34502
3689,2026-07-15,0.25575438,0.23843066,0.015579757,0.021225143,16.414759
5212,2026-07-15,0.23312019,0.2635422,0.014473717,0.017923888,16.105337
8069,2026-07-15,0.2982129,0.30423328,0.018815018,0.022029933,15.848884
6919,2026-07-15,0.32656512,0.33415526,0.020747973,0.026268717,15.738857
4960,2026-07-15,0.3233872,0.2890375,0.020760247,0.029421974,15.576482
5864,2026-07-15,0.25907636,0.3000812,0.016736621,0.026934627,15.478684
3715,2026-07-15,0.27089903,0.21649157,0.017766707,0.024796495,15.246707
6279,2026-07-15,0.14931792,0.18678522,0.009838208,0.016642105,15.175807
3289,2026-07-15,0.30495325,0.29909822,0.020123038,0.024545977,15.15368
5478,2026-07-15,0.19766666,0.23597288,0.013410952,0.018928627,14.738097
3679,2026-07-15,0.20937262,0.22551765,0.0144952,0.01674035,14.443276
6556,2026-07-15,0.21415927,0.22568588,0.015051612,0.020650765,14.227383
3016,2026-07-15,0.42737722,0.5585624,0.030368278,0.046070747,14.072683
6176,2026-07-15,0.2614955,0.33025327,0.0186953,0.023864726,13.986484
3209,2026-07-15,0.22698307,0.19219466,0.016244601,0.01694894,13.971971
6962,2026-07-15,0.24401313,0.28885114,0.017786514,0.019210353,13.7182255
3013,2026-07-15,0.19759907,0.15056029,0.014406539,0.018109772,13.714977
3498,2026-07-15,0.21247819,0.2027476,0.015512187,0.017434394,13.696617
2454,2026-07-15,0.20537862,0.21586011,0.015083547,0.01880325,13.615167
8422,2026-07-15,0.24140917,0.26143202,0.017912002,0.020034423,13.476756
3062,2026-07-15,0.27801672,0.2315836,0.020775022,0.020440433,13.381615
3515,2026-07-15,0.22828747,0.21521807,0.01711436,0.022650355,13.338163
6951,2026-07-15,0.18598863,0.20858501,0.014058446,0.019440701,13.228731
1582,2026-07-15,0.2721514,0.21319291,0.020573834,0.019444397,13.227392
8240,2026-07-15,0.2793786,0.26878223,0.021124443,0.025282849,13.224745
2313,2026-07-15,0.2617318,0.27092314,0.019805597,0.025344001,13.214375
6532,2026-07-15,0.38697198,0.4080637,0.029322302,0.032969087,13.196739
7747,2026-07-15,0.15420097,0.10802415,0.01171566,0.0172646,13.16083
3221,2026-07-15,0.4575215,0.6008008,0.034790676,0.051940195,13.150315
3324,2026-07-15,0.26856318,0.20008104,0.020436486,0.031267166,13.140715
9927,2026-07-15,0.1660978,0.22700535,0.012642998,0.015093455,13.136494
1537,2026-07-15,0.20147553,0.21216457,0.01546061,0.021746092,13.030695
4527,2026-07-15,0.18717717,0.19712836,0.014400517,0.020088175,12.9970455
4938,2026-07-15,0.19865128,0.15511946,0.015372721,0.016355615,12.921484
3708,2026-07-15,0.31839943,0.3415006,0.024705743,0.028628943,12.887147
1785,2026-07-15,0.26488748,0.28290468,0.02057213,0.020015797,12.87541
3287,2026-07-15,0.1845239,0.16591524,0.01435334,0.019488698,12.85492
3217,2026-07-15,0.305576,0.308185,0.02385997,0.022336895,12.80652
8049,2026-07-15,0.1173939,0.15826257,0.009232473,0.016321877,12.713949
1319,2026-07-15,0.21731657,0.20837641,0.017093346,0.026272673,12.712775
8284,2026-07-15,0.16854449,0.18545708,0.013318767,0.020229219,12.653711
3042,2026-07-15,0.291675,0.25800234,0.023149902,0.023800349,12.598861
5309,2026-07-15,0.33512828,0.28999,0.02661497,0.029370287,12.591248
3338,2026-07-15,0.27066734,0.26536918,0.021497063,0.022777416,12.590313
4961,2026-07-15,0.19398288,0.26302758,0.015470592,0.01785461,12.538004
8435,2026-07-15,0.20079537,0.19058962,0.016043486,0.01880621,12.5149145
3188,2026-07-15,0.14459454,0.16635278,0.011555332,0.019346545,12.512148
2393,2026-07-15,0.22726949,0.3289402,0.018220758,0.024209736,12.472424
2385,2026-07-15,0.21208486,0.20372942,0.017087141,0.018184189,12.41123
6596,2026-07-15,0.14317992,0.1379324,0.0115491245,0.01345782,12.396397
6170,2026-07-15,0.20554832,0.23112053,0.016587475,0.02211201,12.391031
1565,2026-07-15,0.14519297,0.17182575,0.0117709255,0.017030377,12.333833
6605,2026-07-15,0.14664555,0.15120235,0.011892894,0.016362092,12.329481
3546,2026-07-15,0.20916024,0.25232145,0.01698453,0.02131867,12.314025
5215,2026-07-15,0.18513398,0.20810983,0.015058355,0.0205195,12.293619
6108,2026-07-15,0.21444906,0.22194284,0.01754362,0.020615214,12.223067
3025,2026-07-15,0.17205594,0.18230864,0.014140746,0.013428513,12.166528
3010,2026-07-15,0.1980838,0.19179133,0.016321398,0.020207705,12.135704
6515,2026-07-15,0.23206784,0.16928466,0.019171968,0.023802316,12.103908
2420,2026-07-15,0.16880979,0.18440625,0.013960843,0.017772963,12.0907955
3611,2026-07-15,0.16202141,0.17540017,0.013478595,0.016809907,12.019753
1218,2026-07-15,0.13943784,0.1439243,0.011613301,0.014049737,12.005702
3227,2026-07-15,0.2805943,0.27442986,0.02344862,0.025978595,11.965836
6151,2026-07-15,0.2115678,0.21996857,0.017719729,0.022993667,11.939001
3023,2026-07-15,0.1465543,0.11018457,0.0122997025,0.01886895,11.914304
5315,2026-07-15,0.23793453,0.30127352,0.019973133,0.026436228,11.912133
2548,2026-07-15,0.22464162,0.1863906,0.018952738,0.023734909,11.8521
8416,2026-07-15,0.17388166,0.19267732,0.0146746235,0.02276409,11.848332
6881,2026-07-15,0.19341101,0.16959448,0.016454866,0.017454572,11.753317
6770,2026-07-15,0.18852036,0.122275345,0.016068358,0.01969523,11.731667
3712,2026-07-15,0.16951282,0.22592428,0.014448316,0.020177541,11.731546
