stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
3611,2026-07-15,0.10670985,0.12699965,0.0092466865,0.010256057,11.539086
3293,2026-07-15,0.078795165,0.084220186,0.007292833,0.011472395,10.802984
6138,2026-07-15,0.09166444,0.061497737,0.008782172,0.011789338,10.436371
8462,2026-07-15,0.08530231,0.09912137,0.008742756,0.0100055495,9.755796
6121,2026-07-15,0.087856196,0.08058845,0.009013727,0.009069328,9.7458515
3346,2026-07-15,0.093286194,0.07239828,0.00957958,0.010342176,9.737008
6703,2026-07-15,0.08498976,0.116803914,0.00911269,0.012810963,9.325504
2880,2026-07-15,0.09312633,0.09254022,0.010341787,0.010722571,9.003987
1580,2026-07-15,0.0879848,0.07895922,0.009809299,0.008749546,8.968615
3218,2026-07-15,0.10074342,0.11438629,0.011241789,0.011649689,8.960714
1476,2026-07-15,0.08929755,0.108036794,0.010045595,0.013196309,8.88834
8464,2026-07-15,0.087404504,0.084727876,0.009905451,0.0101230955,8.8229885
3512,2026-07-15,0.07155078,0.06145064,0.008142053,0.008970766,8.786726
3037,2026-07-15,0.079268456,0.088086285,0.009064219,0.012512071,8.744241
4129,2026-07-15,0.056636456,0.060619004,0.0064812982,0.007477035,8.737096
2228,2026-07-15,0.061037697,0.051620807,0.0070162877,0.0068960367,8.69819
6279,2026-07-15,0.07658036,0.087758325,0.008848386,0.007710693,8.6537485
2617,2026-07-15,0.07481523,0.06262593,0.008778195,0.009211372,8.521878
8924,2026-07-15,0.057689417,0.058378242,0.006844837,0.010863051,8.426934
3526,2026-07-15,0.07365548,0.079999544,0.008969271,0.008981241,8.211065
6605,2026-07-15,0.0649856,0.073423706,0.007981675,0.010396191,8.14083
6491,2026-07-15,0.08450069,0.099863715,0.010414939,0.011075263,8.112633
7708,2026-07-15,0.12700616,0.15617387,0.015780805,0.019851448,8.047632
5489,2026-07-15,0.08885438,0.04144079,0.011217368,0.011525318,7.9204373
4771,2026-07-15,0.10566558,0.11246097,0.013351853,0.013886985,7.9133334
7751,2026-07-15,0.052114733,0.04596431,0.0065853847,0.0077940645,7.9124947
5904,2026-07-15,0.07980494,0.095794834,0.010119033,0.008557749,7.885838
7770,2026-07-15,0.059547823,0.0646846,0.00759477,0.008838385,7.8396034
2102,2026-07-15,0.08757173,0.12077398,0.011181698,0.011897035,7.8310018
5871,2026-07-15,0.057274237,0.08227032,0.007377567,0.009021032,7.762244
7811,2026-07-15,0.06071482,0.0462185,0.007833867,0.010181693,7.74931
2313,2026-07-15,0.06305302,0.055473574,0.008162602,0.0109689655,7.723676
6782,2026-07-15,0.077247,0.07685464,0.010094816,0.010940034,7.6513877
6204,2026-07-15,0.05913088,0.037229728,0.0078235,0.010304189,7.557145
4126,2026-07-15,0.087579116,0.07137529,0.011601893,0.010875519,7.548041
4536,2026-07-15,0.08086517,0.09963962,0.010809465,0.010981421,7.480267
5439,2026-07-15,0.0985258,0.10433352,0.0132289855,0.010830005,7.4471583
6203,2026-07-15,0.065876275,0.06507912,0.008983153,0.0117891375,7.332497
8016,2026-07-15,0.06695781,0.045492895,0.009132644,0.008782189,7.3308973
2636,2026-07-15,0.083370365,0.062407944,0.0116043715,0.010376032,7.183774
6486,2026-07-15,0.089875944,0.09531522,0.0126159955,0.012491304,7.123403
1477,2026-07-15,0.067349784,0.050480165,0.009499381,0.010313626,7.089166
6727,2026-07-15,0.08276276,0.058102537,0.01182003,0.012592689,7.001315
6556,2026-07-15,0.067530066,0.05586857,0.009668021,0.009099556,6.9841676
6881,2026-07-15,0.068694904,0.07955352,0.009850824,0.010255322,6.9728103
