stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
2488,2026-07-27,0.35647437,0.44324315,0.019263167,0.023743764,18.50453
3266,2026-07-27,0.21540889,0.3079957,0.014680232,0.0206859,14.672399
2534,2026-07-27,0.30992144,0.33105722,0.022018803,0.026076648,14.074669
5014,2026-07-27,0.29079667,0.30933103,0.020919017,0.027138317,13.900402
3162,2026-07-27,0.456865,0.52732664,0.033247735,0.036320113,13.740825
5410,2026-07-27,0.28849012,0.3277706,0.021373922,0.024244087,13.496663
1907,2026-07-27,0.37969908,0.48559424,0.02819127,0.040489238,13.468198
4207,2026-07-27,0.27259675,0.35583788,0.020609586,0.020848576,13.226055
1532,2026-07-27,0.318772,0.41671196,0.024177132,0.031099627,13.18431
5340,2026-07-27,0.45825082,0.43795258,0.035004545,0.03657522,13.090807
4305,2026-07-27,0.17709704,0.22043358,0.0142592415,0.018599596,12.418937
4306,2026-07-27,0.30433056,0.32592073,0.024897402,0.02688902,12.222895
0055,2026-07-27,0.24970916,0.22467683,0.020668875,0.025290402,12.080826
1315,2026-07-27,0.2735894,0.36092725,0.022711568,0.027685743,12.045728
4109,2026-07-27,0.25999224,0.30895832,0.021720706,0.026199518,11.969237
5519,2026-07-27,0.23240909,0.30573577,0.019907704,0.024304027,11.673743
4763,2026-07-27,0.23302937,0.23173876,0.020134384,0.023294803,11.573128
2432,2026-07-27,0.20935994,0.30983275,0.018199127,0.021846348,11.503213
3484,2026-07-27,0.3852873,0.43177822,0.033760842,0.037050985,11.411917
2520,2026-07-27,0.23616594,0.29555237,0.020695673,0.021754695,11.410816
6170,2026-07-27,0.23771112,0.27211723,0.020902269,0.027913561,11.371959
3346,2026-07-27,0.29569995,0.3079804,0.026188571,0.025435794,11.290752
2030,2026-07-27,0.3523223,0.35949403,0.03126531,0.03288093,11.268433
3050,2026-07-27,0.24268554,0.23761384,0.022135286,0.02664301,10.963245
2357,2026-07-27,0.18462099,0.24832684,0.017104259,0.030702127,10.79323
6230,2026-07-27,0.290722,0.25552237,0.02714507,0.030388441,10.709543
3056,2026-07-27,0.23766455,0.31218672,0.02219363,0.024523003,10.7082
6464,2026-07-27,0.22200699,0.26290822,0.020868113,0.030446278,10.638065
1806,2026-07-27,0.23828658,0.32282296,0.022677049,0.024592632,10.507367
4164,2026-07-27,0.2548167,0.25764653,0.02434017,0.024663283,10.468548
5512,2026-07-27,0.3355535,0.421477,0.032154698,0.034728903,10.435274
4711,2026-07-27,0.3153085,0.35738698,0.030263651,0.03302116,10.418376
