stock_id,Date,score,rank
7708,2026-08-12,0.16833496,1
6968,2026-08-12,0.1451416,2
2542,2026-08-12,0.10058594,3
7757,2026-08-12,0.095825195,4
4126,2026-08-12,0.092163086,5
3592,2026-08-12,0.08917236,6
8435,2026-08-12,0.08831787,7
8432,2026-08-12,0.08654785,8
1477,2026-08-12,0.08508301,9
1731,2026-08-12,0.08508301,10
4754,2026-08-12,0.08459473,11
1777,2026-08-12,0.084106445,12
4527,2026-08-12,0.083984375,13
6855,2026-08-12,0.08258057,14
9951,2026-08-12,0.0814209,15
3158,2026-08-12,0.08129883,16
3188,2026-08-12,0.08129883,17
4506,2026-08-12,0.08117676,18
6154,2026-08-12,0.08081055,19
4107,2026-08-12,0.08074951,20
8401,2026-08-12,0.08050537,21
5904,2026-08-12,0.07965088,22
8424,2026-08-12,0.07922363,23
4116,2026-08-12,0.07885742,24
8284,2026-08-12,0.078063965,25
6474,2026-08-12,0.07788086,26
6914,2026-08-12,0.077819824,27
1726,2026-08-12,0.077819824,28
2852,2026-08-12,0.07751465,29
5609,2026-08-12,0.07745361,30
9905,2026-08-12,0.07672119,31
1788,2026-08-12,0.07623291,32
4138,2026-08-12,0.076049805,33
2816,2026-08-12,0.07598877,34
8433,2026-08-12,0.0758667,35
2432,2026-08-12,0.07507324,36
5520,2026-08-12,0.07489014,37
4153,2026-08-12,0.07446289,38
4535,2026-08-12,0.07434082,39
1752,2026-08-12,0.07421875,40
3512,2026-08-12,0.07409668,41
4305,2026-08-12,0.074035645,42
5876,2026-08-12,0.07385254,43
7718,2026-08-12,0.07366943,44
6690,2026-08-12,0.0736084,45
2855,2026-08-12,0.07354736,46
1783,2026-08-12,0.07287598,47
6171,2026-08-12,0.072509766,48
8481,2026-08-12,0.072509766,49
6527,2026-08-12,0.07232666,50
2459,2026-08-12,0.07232666,51
7705,2026-08-12,0.07220459,52
3611,2026-08-12,0.07208252,53
8279,2026-08-12,0.0715332,54
7716,2026-08-12,0.07147217,55
6028,2026-08-12,0.07122803,56
8928,2026-08-12,0.07098389,57
6899,2026-08-12,0.07092285,58
1339,2026-08-12,0.07067871,59
8049,2026-08-12,0.0703125,60
2832,2026-08-12,0.06964111,61
1472,2026-08-12,0.06939697,62
8930,2026-08-12,0.06921387,63
2442,2026-08-12,0.06878662,64
6936,2026-08-12,0.06866455,65
6996,2026-08-12,0.06750488,66
6670,2026-08-12,0.06732178,67
4161,2026-08-12,0.06713867,68
6023,2026-08-12,0.06689453,69
4767,2026-08-12,0.066589355,70
4568,2026-08-12,0.066589355,71
6730,2026-08-12,0.06652832,72
6606,2026-08-12,0.066467285,73
3310,2026-08-12,0.06628418,74
6625,2026-08-12,0.06604004,75
4550,2026-08-12,0.06585693,76
1531,2026-08-12,0.06567383,77
6281,2026-08-12,0.06542969,78
2617,2026-08-12,0.06542969,79
1240,2026-08-12,0.06518555,80
4104,2026-08-12,0.06512451,81
2751,2026-08-12,0.06451416,82
1734,2026-08-12,0.064453125,83
6136,2026-08-12,0.064453125,84
6754,2026-08-12,0.06439209,85
3570,2026-08-12,0.064331055,86
1451,2026-08-12,0.06427002,87
3567,2026-08-12,0.06427002,88
8941,2026-08-12,0.06402588,89
3168,2026-08-12,0.063964844,90
5016,2026-08-12,0.06359863,91
2880,2026-08-12,0.0635376,92
3622,2026-08-12,0.06347656,93
8416,2026-08-12,0.06329346,94
5902,2026-08-12,0.06262207,95
6752,2026-08-12,0.062561035,96
2643,2026-08-12,0.06222534,97
6581,2026-08-12,0.06188965,98
1730,2026-08-12,0.061706543,99
2020,2026-08-12,0.061340332,100
3171,2026-08-12,0.061309814,101
4432,2026-08-12,0.061187744,102
3164,2026-08-12,0.06112671,103
1593,2026-08-12,0.06112671,104
4106,2026-08-12,0.06109619,105
9931,2026-08-12,0.06097412,106
2916,2026-08-12,0.060913086,107
9935,2026-08-12,0.060699463,108
5007,2026-08-12,0.060546875,109
1442,2026-08-12,0.060546875,110
4433,2026-08-12,0.060516357,111
2752,2026-08-12,0.060394287,112
4580,2026-08-12,0.060272217,113
4207,2026-08-12,0.06021118,114
6170,2026-08-12,0.060180664,115
4581,2026-08-12,0.060180664,116
1611,2026-08-12,0.060180664,117
1558,2026-08-12,0.059936523,118
9925,2026-08-12,0.059783936,119
2420,2026-08-12,0.0597229,120
4175,2026-08-12,0.059631348,121
6183,2026-08-12,0.059570312,122
8916,2026-08-12,0.059570312,123
1565,2026-08-12,0.059020996,124
4205,2026-08-12,0.05899048,125
8917,2026-08-12,0.05899048,126
2850,2026-08-12,0.058624268,127
5508,2026-08-12,0.058563232,128
3014,2026-08-12,0.058502197,129
2109,2026-08-12,0.05834961,130
4114,2026-08-12,0.058044434,131
1315,2026-08-12,0.0579834,132
2247,2026-08-12,0.05795288,133
1817,2026-08-12,0.057739258,134
6757,2026-08-12,0.057281494,135
2114,2026-08-12,0.057006836,136
2535,2026-08-12,0.056915283,137
7642,2026-08-12,0.056915283,138
2235,2026-08-12,0.05682373,139
5356,2026-08-12,0.056488037,140
6763,2026-08-12,0.056488037,141
2433,2026-08-12,0.056488037,142
