stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
6690,2026-08-19,0.09357535,0.10351899,0.006926132,0.007706183,13.508528
5007,2026-08-19,0.07075741,0.069087096,0.0054237316,0.0056506903,13.043487
8390,2026-08-19,0.105499774,0.09955597,0.008106518,0.009231189,13.012587
1537,2026-08-19,0.09617176,0.080146715,0.008938382,0.009290484,10.75821
8435,2026-08-19,0.08919145,0.12209081,0.008449754,0.011075318,10.554259
1777,2026-08-19,0.10315306,0.13850066,0.009819398,0.013550406,10.503959
4432,2026-08-19,0.099783435,0.09156192,0.009871472,0.010261221,10.107239
4558,2026-08-19,0.080974735,0.0718694,0.008256135,0.008985722,9.806639
4766,2026-08-19,0.07902371,0.08426069,0.008152723,0.009974788,9.691733
2597,2026-08-19,0.059109695,0.06897392,0.0061147436,0.009957726,9.66517
6606,2026-08-19,0.09355941,0.10851594,0.00973658,0.013419491,9.608076
3528,2026-08-19,0.07979449,0.056656696,0.0083587365,0.009331864,9.545095
2535,2026-08-19,0.07931336,0.09262597,0.008376645,0.00893858,9.467262
3051,2026-08-19,0.07719483,0.06968676,0.008413176,0.010107586,9.174377
8423,2026-08-19,0.09031053,0.10279935,0.009892532,0.00864566,9.12824
1256,2026-08-19,0.08457161,0.09128062,0.009384622,0.012214144,9.010762
4506,2026-08-19,0.089721374,0.10655907,0.009964769,0.010830534,9.002955
9925,2026-08-19,0.07273453,0.08705885,0.008091101,0.010527214,8.988336
4729,2026-08-19,0.071359605,0.067412786,0.0079486575,0.008733549,8.976438
3432,2026-08-19,0.079402365,0.06606334,0.008918352,0.0094954325,8.902256
4974,2026-08-19,0.09230344,0.10158191,0.010396809,0.0118431235,8.8772
3689,2026-08-19,0.090064146,0.07944501,0.010150522,0.011462529,8.8719845
4106,2026-08-19,0.08053299,0.0922627,0.009121175,0.01080228,8.828266
2476,2026-08-19,0.07566425,0.054026745,0.008618871,0.009937218,8.777886
8433,2026-08-19,0.07463834,0.09250153,0.008528859,0.01195374,8.750242
2885,2026-08-19,0.088958055,0.081894614,0.010242231,0.010401693,8.684569
4535,2026-08-19,0.09032862,0.1037186,0.010432326,0.008935511,8.657701
3219,2026-08-19,0.067141436,0.062833555,0.007777787,0.010248593,8.6313505
6730,2026-08-19,0.0581186,0.049967058,0.006757046,0.010029952,8.599912
6843,2026-08-19,0.081853405,0.08773707,0.009561795,0.012045001,8.559569
6776,2026-08-19,0.07094356,0.07391823,0.00836056,0.008944954,8.484488
2247,2026-08-19,0.06669538,0.06688202,0.007868495,0.008812453,8.475179
6908,2026-08-19,0.07493942,0.06327544,0.008844178,0.009662656,8.472347
8183,2026-08-19,0.09518232,0.085048966,0.011249673,0.01049685,8.460145
9908,2026-08-19,0.05535907,0.061581653,0.0065556937,0.010025016,8.443138
0055,2026-08-19,0.16278395,0.21195398,0.019328961,0.018106032,8.421329
5609,2026-08-19,0.06906786,0.07084105,0.008221905,0.008232169,8.399447
4116,2026-08-19,0.07511263,0.09017838,0.008955779,0.008925414,8.386122
1617,2026-08-19,0.08177341,0.06619669,0.009776694,0.008220344,8.363261
3171,2026-08-19,0.08355199,0.09209954,0.010000287,0.011296287,8.354124
1472,2026-08-19,0.09261429,0.09919395,0.011194749,0.013518063,8.272273
7738,2026-08-19,0.08790047,0.09112041,0.010722412,0.010684772,8.197062
6438,2026-08-19,0.074765034,0.05983726,0.009127426,0.009815912,8.190353
1512,2026-08-19,0.04995455,0.05382343,0.00613155,0.009045999,8.145804
8049,2026-08-19,0.06409677,0.0464944,0.007878787,0.0064712763,8.134328
6903,2026-08-19,0.08437391,0.09573337,0.010396969,0.009868546,8.114461
1796,2026-08-19,0.07511447,0.07356309,0.009280457,0.008873225,8.092961
2488,2026-08-19,0.091620974,0.09179115,0.011332823,0.011794661,8.083854
6581,2026-08-19,0.07803501,0.09193484,0.0096962275,0.007861944,8.047147
3558,2026-08-19,0.09267166,0.07609136,0.01153093,0.009935082,8.036093
6411,2026-08-19,0.071521334,0.07552593,0.008917932,0.009733133,8.019047
2496,2026-08-19,0.06960012,0.054333795,0.00872436,0.011365224,7.976762
3014,2026-08-19,0.053700916,0.044572152,0.0067617153,0.0078115365,7.9407334
6637,2026-08-19,0.07753585,0.09128328,0.009796486,0.009320799,7.9138513
6123,2026-08-19,0.08632377,0.10926269,0.0109151555,0.008520973,7.907891
2911,2026-08-19,0.059771024,0.05659681,0.0075598354,0.009173317,7.905347
2471,2026-08-19,0.07362691,0.08280137,0.009319477,0.009902526,7.899479
1788,2026-08-19,0.09448201,0.11263967,0.011964771,0.012589102,7.8960238
0061,2026-08-19,0.18045166,0.181355,0.02287378,0.02244039,7.8886733
4588,2026-08-19,0.07035489,0.08062226,0.008920462,0.009225272,7.8860264
8107,2026-08-19,0.09510773,0.0994997,0.012075223,0.012972535,7.8756185
2916,2026-08-19,0.06456264,0.06484057,0.008240079,0.009798283,7.834246
8928,2026-08-19,0.10220108,0.12399976,0.013044467,0.014239405,7.8342214
6625,2026-08-19,0.07257349,0.10479682,0.009279075,0.0104455305,7.820356
3607,2026-08-19,0.06311748,0.063918255,0.008109996,0.008163452,7.7817173
