stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
4736,2026-08-04,0.078456156,0.073328,0.0074175405,0.008313737,10.575686
8938,2026-08-04,0.08904379,0.07381074,0.008837481,0.010150282,10.074557
2834,2026-08-04,0.11810192,0.11538421,0.011740842,0.014815236,10.05821
8183,2026-08-04,0.06713255,0.064850055,0.006690638,0.005975502,10.032304
9906,2026-08-04,0.0981959,0.09595107,0.009889709,0.0119823,9.928096
2442,2026-08-04,0.08996288,0.10811608,0.009235234,0.01208017,9.7402115
1736,2026-08-04,0.08299275,0.053423665,0.008722231,0.00846504,9.513991
2206,2026-08-04,0.063106395,0.041050218,0.00679875,0.010266379,9.280694
2611,2026-08-04,0.06402286,0.054538585,0.007029094,0.0072445073,9.106972
6690,2026-08-04,0.049518537,0.05154527,0.005516753,0.010901089,8.974402
1210,2026-08-04,0.07177755,0.04451925,0.008137632,0.008918045,8.819363
2812,2026-08-04,0.08535908,0.069402665,0.009982702,0.010232836,8.549842
3025,2026-08-04,0.07096477,0.088176854,0.008369567,0.010132486,8.477893
6469,2026-08-04,0.0815197,0.04101189,0.009713077,0.008256388,8.391914
6703,2026-08-04,0.06151055,0.08113046,0.0073831617,0.009473164,8.330066
2393,2026-08-04,0.08296287,0.05052626,0.009987146,0.009470899,8.306133
5511,2026-08-04,0.08147459,0.07911725,0.009914807,0.012640389,8.216637
2548,2026-08-04,0.093857035,0.10375368,0.011442573,0.010618508,8.201725
8341,2026-08-04,0.06934697,0.05646181,0.008562377,0.008138097,8.098087
2348,2026-08-04,0.08324639,0.044602204,0.010312086,0.011768584,8.0719185
4171,2026-08-04,0.08528212,0.04787028,0.010678218,0.008636135,7.9858017
6123,2026-08-04,0.059583686,0.065055415,0.0074794237,0.008204046,7.9652824
6177,2026-08-04,0.08576336,0.09852468,0.010787964,0.009034668,7.9491744
6109,2026-08-04,0.07317427,0.054784123,0.009339147,0.0091343075,7.83438
3593,2026-08-04,0.07827982,0.06624683,0.00999421,0.009726419,7.8317337
6203,2026-08-04,0.07680858,0.051099826,0.009873146,0.00963998,7.778756
1418,2026-08-04,0.06601245,0.048953135,0.008489442,0.00800551,7.774913
4401,2026-08-04,0.05076738,0.033823226,0.006534321,0.0060388455,7.7681546
5450,2026-08-04,0.06430978,0.04830099,0.008307025,0.008999662,7.7406826
5522,2026-08-04,0.072294205,0.05477847,0.009362249,0.010442298,7.72106
6569,2026-08-04,0.06276437,0.04293053,0.008143603,0.0099110305,7.7062526
2067,2026-08-04,0.07251639,0.058057204,0.009455537,0.009308432,7.668387
6158,2026-08-04,0.055326734,0.043053284,0.0072217127,0.009595656,7.6601048
8928,2026-08-04,0.07573702,0.07566647,0.009958836,0.010316857,7.6042433
3217,2026-08-04,0.06042068,0.045014363,0.008019402,0.008639574,7.5333734
3628,2026-08-04,0.07323931,0.06808105,0.009803054,0.009746336,7.470309
8409,2026-08-04,0.06374886,0.054224968,0.008539289,0.0090839295,7.4644847
4911,2026-08-04,0.06653547,0.044244874,0.008917157,0.010050917,7.4606752
1537,2026-08-04,0.060511578,0.04506658,0.008124756,0.00760275,7.446886
2506,2026-08-04,0.06418421,0.059611663,0.008619833,0.011370747,7.445245
2906,2026-08-04,0.06618839,0.057131752,0.008897792,0.010049454,7.437907
5515,2026-08-04,0.07165513,0.07463352,0.009735177,0.012386207,7.3596783
1465,2026-08-04,0.06382309,0.060446016,0.008674476,0.010927353,7.3567243
9927,2026-08-04,0.050810996,0.047549523,0.006942035,0.0069443937,7.318269
6728,2026-08-04,0.07102501,0.046032507,0.009735508,0.010788026,7.29471
2012,2026-08-04,0.05682583,0.04557093,0.0077952864,0.007993871,7.2888336
1530,2026-08-04,0.061107635,0.06010588,0.008450653,0.007980727,7.230258
4943,2026-08-04,0.06739172,0.055211816,0.0093228165,0.006236473,7.2279115
1417,2026-08-04,0.066163056,0.055504844,0.009164555,0.009209439,7.218663
2739,2026-08-04,0.077459194,0.06644145,0.0108024925,0.011013863,7.169829
1413,2026-08-04,0.069798455,0.03757087,0.0098680435,0.008296689,7.072464
3567,2026-08-04,0.04720315,0.04567249,0.006683374,0.008250997,7.061716
5403,2026-08-04,0.05145904,0.029564451,0.007427458,0.008288651,6.9272842
1474,2026-08-04,0.0836006,0.07187686,0.012079774,0.010706597,6.920136
3276,2026-08-04,0.09441195,0.081898734,0.013698211,0.011867508,6.89178
6556,2026-08-04,0.04577317,0.04215931,0.006659473,0.011812239,6.8723607
5398,2026-08-04,0.055230755,0.040687036,0.0080376305,0.008955339,6.870667
1467,2026-08-04,0.061111584,0.027663795,0.008957752,0.009232286,6.8214393
6967,2026-08-04,0.08021387,0.0823349,0.011836818,0.011922949,6.776068
3311,2026-08-04,0.055635277,0.032397263,0.008298956,0.00930119,6.703081
2102,2026-08-04,0.07662218,0.08299173,0.011431195,0.012772619,6.702316
8436,2026-08-04,0.066009335,0.046805505,0.0098522045,0.008321679,6.699276
2459,2026-08-04,0.04356857,0.029913832,0.006526877,0.008654839,6.674233
8213,2026-08-04,0.05452754,0.04083003,0.00819412,0.0066960007,6.65366
2024,2026-08-04,0.06256294,0.052805066,0.009446527,0.008267648,6.62215
