stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
6691,2026-08-20,0.18547446,0.16654666,0.01255755,0.012123766,14.768779
3030,2026-08-20,0.23664121,0.15616897,0.016360015,0.02073752,14.463724
3293,2026-08-20,0.25890356,0.25977117,0.020094907,0.020721233,12.883398
1268,2026-08-20,0.16584538,0.08942382,0.013058956,0.013669422,12.6987705
0061,2026-08-20,0.17759094,0.18177184,0.01401621,0.024100315,12.669492
1788,2026-08-20,0.116991125,0.045163672,0.009466878,0.010502214,12.356636
4961,2026-08-20,0.17153053,0.086381756,0.013984099,0.02038774,12.265235
5609,2026-08-20,0.12886721,0.12418866,0.010695104,0.012390146,12.048052
4305,2026-08-20,0.14218692,0.108219355,0.011808467,0.012850158,12.040079
6229,2026-08-20,0.17506714,0.14604555,0.014962513,0.015483497,11.699601
3533,2026-08-20,0.1474801,0.10462701,0.012654343,0.015236019,11.653584
3014,2026-08-20,0.21086629,0.1690435,0.018135967,0.018204268,11.626326
3592,2026-08-20,0.1999765,0.12858528,0.017472086,0.015626498,11.44483
3044,2026-08-20,0.18771456,0.15826009,0.016592583,0.020167857,11.312479
6789,2026-08-20,0.1918013,0.22097495,0.016989576,0.0152632985,11.288687
3593,2026-08-20,0.2266055,0.09386162,0.020191764,0.018596336,11.222114
3596,2026-08-20,0.18556274,0.16445109,0.01669464,0.018143415,11.114443
6951,2026-08-20,0.13932952,0.11321985,0.013773029,0.01386965,10.115379
3086,2026-08-20,0.16492303,0.16270909,0.016458666,0.015256466,10.019828
4432,2026-08-20,0.114884496,0.07897176,0.011682778,0.01395162,9.832821
6227,2026-08-20,0.21634178,0.098266825,0.022060433,0.02150535,9.806334
8024,2026-08-20,0.14968443,0.15989985,0.015727237,0.019834591,9.516924
4506,2026-08-20,0.13268478,0.13391095,0.013959063,0.016488094,9.504598
6661,2026-08-20,0.11875685,0.14319763,0.012545345,0.016121615,9.465454
2369,2026-08-20,0.15133855,0.05716265,0.015999826,0.021700833,9.458171
5209,2026-08-20,0.12526011,0.04836869,0.013287416,0.013287153,9.426264
1726,2026-08-20,0.10107381,0.09060337,0.010928951,0.014235881,9.2474165
2414,2026-08-20,0.12085959,0.11224135,0.013223993,0.012663391,9.138726
2459,2026-08-20,0.12872402,0.09864574,0.01419941,0.015951175,9.064811
4107,2026-08-20,0.10467631,0.049621962,0.011698539,0.012555503,8.947045
2486,2026-08-20,0.25845778,0.1983606,0.028975366,0.030317783,8.919606
1777,2026-08-20,0.15490144,0.121422835,0.017500367,0.020265933,8.85082
6023,2026-08-20,0.14591144,0.14888556,0.016717078,0.016180119,8.727764
1342,2026-08-20,0.1493025,0.15181662,0.017231619,0.017115114,8.663947
6803,2026-08-20,0.08494102,0.022280233,0.009810534,0.012043969,8.657262
