stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
2376,2026-07-23,0.12445237,0.15687457,0.012372465,0.014122599,10.058004
6486,2026-07-23,0.076468594,0.07424541,0.007937361,0.010064072,9.632794
9924,2026-07-23,0.06735832,0.05294989,0.0070453216,0.009630185,9.55936
5534,2026-07-23,0.07956419,0.086381674,0.008505143,0.009152517,9.353733
8424,2026-07-23,0.05455842,0.06070703,0.0059104254,0.0065334644,9.229318
9941,2026-07-23,0.06577072,0.078135,0.007178321,0.008075128,9.161135
5522,2026-07-23,0.08783618,0.096368834,0.009610336,0.011771737,9.13881
6664,2026-07-23,0.08698622,0.08526907,0.009521663,0.012214762,9.134652
6177,2026-07-23,0.07530522,0.11671499,0.00847792,0.008314191,8.881464
4107,2026-07-23,0.06852217,0.09147073,0.0077344044,0.01084621,8.8582535
1210,2026-07-23,0.07048464,0.07738388,0.008186896,0.012448619,8.608394
2546,2026-07-23,0.07928936,0.09512325,0.009306569,0.010702286,8.518805
2204,2026-07-23,0.084939785,0.04907735,0.009986914,0.009536978,8.504257
2850,2026-07-23,0.084260054,0.10277008,0.009986437,0.010682215,8.4366045
6625,2026-07-23,0.09153628,0.08742143,0.010961995,0.008922169,8.349568
2707,2026-07-23,0.090087004,0.100968696,0.010800322,0.01161758,8.340368
2637,2026-07-23,0.06805385,0.06704707,0.008248815,0.010630557,8.249136
3218,2026-07-23,0.07315033,0.080345936,0.008909101,0.011812449,8.209821
9802,2026-07-23,0.063405365,0.05574678,0.0077375476,0.009940793,8.193445
7805,2026-07-23,0.05699772,0.07291579,0.00695735,0.008499937,8.19127
6290,2026-07-23,0.09928549,0.13384335,0.012122939,0.01710307,8.18921
4766,2026-07-23,0.061937347,0.065900646,0.0075667673,0.007912024,8.184362
1515,2026-07-23,0.10538139,0.062260814,0.012879865,0.011811311,8.181235
1476,2026-07-23,0.08232519,0.090922564,0.010070607,0.010873443,8.173987
3029,2026-07-23,0.06799624,0.073385164,0.008342065,0.010001422,8.150031
6122,2026-07-23,0.05349425,0.054515783,0.0065750084,0.0077826153,8.13476
6957,2026-07-23,0.087283865,0.09922684,0.010769002,0.013012641,8.104349
4129,2026-07-23,0.05950142,0.044983108,0.0073436475,0.007018592,8.101332
1232,2026-07-23,0.0733851,0.067331694,0.009067236,0.010376331,8.092544
1736,2026-07-23,0.08100022,0.09851293,0.010013051,0.010910518,8.088655
6732,2026-07-23,0.10073355,0.059248213,0.012516397,0.009718988,8.047483
6637,2026-07-23,0.049669936,0.05464988,0.0061799996,0.011492001,8.035907
6691,2026-07-23,0.084119745,0.11178843,0.0105401855,0.011354697,7.9801025
2816,2026-07-23,0.060417715,0.06449351,0.007689436,0.0096169,7.856215
2471,2026-07-23,0.058158636,0.039403997,0.0074400483,0.007648934,7.81592
1558,2026-07-23,0.08345315,0.06255695,0.0107993,0.009924729,7.7269287
2442,2026-07-23,0.077653885,0.102583155,0.010051661,0.012821942,7.724709
1537,2026-07-23,0.06858935,0.06652311,0.0088795,0.008396304,7.723591
4736,2026-07-23,0.08141791,0.11054028,0.010594992,0.012464393,7.6838403
1268,2026-07-23,0.07996688,0.096168496,0.010409293,0.01279315,7.6815205
6670,2026-07-23,0.07300913,0.101085454,0.009536627,0.012054506,7.654853
4432,2026-07-23,0.07671323,0.072699584,0.010045052,0.010666378,7.6361566
8416,2026-07-23,0.05440301,0.055360213,0.0071537266,0.012362845,7.6037865
4105,2026-07-23,0.068110004,0.061805822,0.009018281,0.011114407,7.5516005
6143,2026-07-23,0.07562011,0.06093781,0.010032871,0.0069835326,7.536484
4506,2026-07-23,0.06866118,0.062869765,0.009131603,0.0111867525,7.518249
1417,2026-07-23,0.07885189,0.057339143,0.010499237,0.01036857,7.5095344
7718,2026-07-23,0.064187236,0.06521674,0.008721464,0.008854847,7.358842
2497,2026-07-23,0.04918254,0.025262209,0.006697431,0.0078037716,7.342397
8928,2026-07-23,0.06066068,0.07210549,0.008344942,0.010235618,7.2682843
5403,2026-07-23,0.101494424,0.11906425,0.013976649,0.012378477,7.2611938
1456,2026-07-23,0.067171685,0.08095657,0.009407408,0.010691327,7.139538
4744,2026-07-23,0.09638791,0.07514135,0.013560997,0.0114724655,7.107206
2612,2026-07-23,0.05569121,0.05029215,0.007872016,0.0072890176,7.0736814
8284,2026-07-23,0.059658334,0.06594558,0.008448955,0.009716605,7.0601954
1565,2026-07-23,0.063906655,0.059573673,0.0091208555,0.010773127,7.005883
3611,2026-07-23,0.052721042,0.051865436,0.0075601004,0.0071796505,6.972668
6574,2026-07-23,0.060549702,0.06658793,0.008685305,0.010858413,6.970709
1475,2026-07-23,0.06259789,0.059687488,0.009015049,0.009910227,6.9429407
3086,2026-07-23,0.081649825,0.081604,0.0117647555,0.014403238,6.9396157
3217,2026-07-23,0.0582775,0.072051205,0.008425417,0.008532193,6.9160466
9911,2026-07-23,0.0605374,0.051830392,0.008778469,0.009036258,6.8953376
7714,2026-07-23,0.073493496,0.041644678,0.010677435,0.009294601,6.8824215
2705,2026-07-23,0.058340885,0.05564077,0.008477236,0.009825304,6.8812523
2890,2026-07-23,0.08980675,0.089652695,0.013114975,0.013962891,6.8471274
2114,2026-07-23,0.048105918,0.040317927,0.0070269625,0.009788285,6.844931
6903,2026-07-23,0.08419672,0.077511914,0.012384331,0.014247387,6.7981
9927,2026-07-23,0.05616562,0.068165526,0.008265752,0.008029697,6.7941575
7757,2026-07-23,0.10299835,0.08812458,0.01529812,0.0174001,6.7323055
6752,2026-07-23,0.056545176,0.072500564,0.008402176,0.009174244,6.729024
9942,2026-07-23,0.057679687,0.07346539,0.00859736,0.0074803927,6.7082195
2102,2026-07-23,0.079972334,0.10139813,0.0119996155,0.011294338,6.664019
6590,2026-07-23,0.060022965,0.056558218,0.009068488,0.007125611,6.61812
8071,2026-07-23,0.045703173,0.016260479,0.0069241207,0.008994662,6.5996213
2756,2026-07-23,0.049596738,0.062356178,0.0075887186,0.0085828565,6.534727
6581,2026-07-23,0.05479028,0.059795227,0.008400377,0.013052525,6.521583
6788,2026-07-23,0.08258085,0.09408949,0.012698201,0.011928376,6.5028377
1216,2026-07-23,0.0783024,0.07674523,0.012083027,0.01012932,6.4798265
8033,2026-07-23,0.09860925,0.04835937,0.015232046,0.012406926,6.4733768
6914,2026-07-23,0.06749142,0.08657694,0.010431308,0.010973488,6.4694614
3293,2026-07-23,0.054919478,0.0709171,0.008651229,0.009139417,6.347437
3030,2026-07-23,0.087942585,0.11296628,0.014035016,0.012249077,6.2654943
5871,2026-07-23,0.0710167,0.07298692,0.011349354,0.010241176,6.2567825
8462,2026-07-23,0.049651463,0.05230508,0.007949365,0.00992909,6.2451797
6881,2026-07-23,0.069647774,0.081257455,0.011225109,0.010779844,6.204088
5439,2026-07-23,0.10351331,0.1164069,0.016747596,0.01629378,6.180417
6728,2026-07-23,0.06469789,0.07909854,0.010485617,0.013435526,6.169567
6527,2026-07-23,0.04157209,0.03309925,0.0067545236,0.00916989,6.153793
2348,2026-07-23,0.056583825,0.079750456,0.009249742,0.01395525,6.116679
4707,2026-07-23,0.056806102,0.007427537,0.009320397,0.009345511,6.094162
3230,2026-07-23,0.053108763,0.002848656,0.008714548,0.008575069,6.093565
4550,2026-07-23,0.043407544,0.03964286,0.007146904,0.008428547,6.072766
6517,2026-07-23,0.072198234,0.05698118,0.011889301,0.01129547,6.072027
6855,2026-07-23,0.049274575,0.04876101,0.008121621,0.010940569,6.066339
6617,2026-07-23,0.056579597,0.0068097324,0.009351652,0.009794855,6.0495777
3211,2026-07-23,0.10261342,0.108626634,0.016967066,0.018097231,6.0474434
3044,2026-07-23,0.04720688,0.07277188,0.007827354,0.009861031,6.0302434
6291,2026-07-23,0.048662297,0.05960365,0.008083316,0.0097056385,6.019346
3167,2026-07-23,0.07051555,0.04905064,0.0117173875,0.010423931,6.017513
7728,2026-07-23,0.063597284,0.057796683,0.010596976,0.010294779,6.00089
2373,2026-07-23,0.045011066,0.028519718,0.007518302,0.007819628,5.9860697
3236,2026-07-23,0.064807944,0.048686434,0.010841818,0.014764633,5.977039
6218,2026-07-23,0.051453352,0.022391967,0.008609682,0.00759764,5.9755254
5269,2026-07-23,0.058668893,0.06375875,0.009817578,0.009587308,5.975294
3005,2026-07-23,0.031711284,0.03980865,0.0053144256,0.005578956,5.9658976
5536,2026-07-23,0.055465024,0.057900086,0.009326215,0.00913572,5.9465795
4933,2026-07-23,0.05313625,0.047863442,0.008937815,0.008428169,5.9444394
1227,2026-07-23,0.058569264,0.03937896,0.009863022,0.009043963,5.9376655
3040,2026-07-23,0.05646607,0.041902225,0.009543393,0.010714613,5.916151
4138,2026-07-23,0.03864666,0.04352981,0.0065576853,0.009232704,5.8924403
6183,2026-07-23,0.055593625,0.05795567,0.00945664,0.0077104,5.878171
6613,2026-07-23,0.06288646,0.03618378,0.010706453,0.011048091,5.8731484
3675,2026-07-23,0.06820854,0.061669216,0.011640817,0.010360319,5.8589253
6225,2026-07-23,0.050715826,0.044557862,0.008656316,0.009231155,5.858146
6024,2026-07-23,0.048075654,0.06457302,0.008220159,0.010319882,5.8477945
1342,2026-07-23,0.0493654,0.05265959,0.008461141,0.008690961,5.8336773
7713,2026-07-23,0.049478088,0.06191464,0.008504521,0.010832385,5.817173
2450,2026-07-23,0.036912847,0.029409902,0.006378699,0.0076571614,5.785986
7740,2026-07-23,0.06865625,0.07337154,0.011882324,0.014340542,5.7775292
5904,2026-07-23,0.056721874,0.08174955,0.009854279,0.010584703,5.755481
1103,2026-07-23,0.05577,0.031855483,0.009711953,0.009435961,5.741817
2745,2026-07-23,0.0488895,0.032875147,0.008550318,0.008672416,5.717189
2368,2026-07-23,0.064235985,0.07198916,0.011234634,0.0106139975,5.717166
2851,2026-07-23,0.04218227,0.036463268,0.0073811268,0.007602764,5.7141085
4530,2026-07-23,0.041525636,0.026152452,0.007283818,0.005890658,5.7002983
4166,2026-07-23,0.05161064,0.02599652,0.009106017,0.007417681,5.667129
4564,2026-07-23,0.06173153,0.020628866,0.010997674,0.007997808,5.612633
2937,2026-07-23,0.05133946,0.07747647,0.009202722,0.008826878,5.578119
3679,2026-07-23,0.04846798,0.06740768,0.00871213,0.009748784,5.562637
8299,2026-07-23,0.05743913,0.064157054,0.010343294,0.011181973,5.552736
8410,2026-07-23,0.04918098,0.04619886,0.008865024,0.010448624,5.547129
3583,2026-07-23,0.04500427,0.06262583,0.008138241,0.009737558,5.5292954
2520,2026-07-23,0.05925161,0.06008531,0.010730687,0.008903715,5.5211835
7744,2026-07-23,0.06907215,0.07238604,0.012558788,0.013925414,5.499468
5289,2026-07-23,0.05726484,0.07142998,0.010448928,0.009624058,5.4799266
3284,2026-07-23,0.0605042,0.022899814,0.011044947,0.009647739,5.4775023
6148,2026-07-23,0.060531877,0.051793393,0.011083064,0.009622549,5.4611626
8435,2026-07-23,0.050074913,0.055122152,0.0091719385,0.010095954,5.4589825
2912,2026-07-23,0.068305895,0.059321404,0.012562567,0.013328656,5.436823
6488,2026-07-23,0.063018754,0.029401746,0.011594806,0.014235079,5.434616
9943,2026-07-23,0.04730068,0.04577984,0.00870838,0.010191234,5.431004
7821,2026-07-23,0.0401398,0.045205697,0.0073987283,0.005982613,5.4244967
3413,2026-07-23,0.057570424,0.06271239,0.010615602,0.013370325,5.422679
7708,2026-07-23,0.09262002,0.13878705,0.01723512,0.019904718,5.3736
6997,2026-07-23,0.032839336,0.03594484,0.0061256173,0.008832437,5.360109
6021,2026-07-23,0.045928847,0.0375145,0.008619702,0.009453734,5.3277383
6805,2026-07-23,0.06113518,0.083310604,0.011505847,0.010939801,5.312939
3450,2026-07-23,0.07080457,0.08607937,0.013357561,0.014673026,5.3003144
2231,2026-07-23,0.057928875,0.013600921,0.010934328,0.0113718975,5.297406
4728,2026-07-23,0.07058373,0.06836849,0.0133367,0.013805607,5.2920465
6279,2026-07-23,0.040695053,0.037080612,0.007703811,0.008235548,5.2817717
2404,2026-07-23,0.04835504,0.0615328,0.009155324,0.0110032195,5.2810535
5508,2026-07-23,0.042353477,0.0296942,0.008046352,0.007809461,5.2630324
4104,2026-07-23,0.056273777,0.052236002,0.010700504,0.011496093,5.258492
5483,2026-07-23,0.06871041,0.04134601,0.013066094,0.010881217,5.2582774
9958,2026-07-23,0.0628917,0.04370108,0.012005473,0.011125527,5.2381496
8464,2026-07-23,0.0462669,0.06933348,0.008840299,0.011120179,5.2330427
4527,2026-07-23,0.04461853,0.04736534,0.00858712,0.011853397,5.195378
2752,2026-07-23,0.039399505,0.061810818,0.007626952,0.009543029,5.1651487
8481,2026-07-23,0.052200675,0.03373443,0.01013186,0.010400662,5.151623
9951,2026-07-23,0.045155104,0.053427756,0.00879695,0.010131326,5.1324573
6640,2026-07-23,0.03606321,0.031635154,0.0070367604,0.00916689,5.124245
3680,2026-07-23,0.04608549,0.041337278,0.009017418,0.009529383,5.1101522
3346,2026-07-23,0.044738892,0.04109839,0.00876283,0.0095985215,5.1049476
6515,2026-07-23,0.05020874,0.063089475,0.009871725,0.013256481,5.085601
1783,2026-07-23,0.044121977,0.047415543,0.008708105,0.009274151,5.0661893
6532,2026-07-23,0.045703854,0.059152007,0.009035167,0.0072128978,5.0578804
8433,2026-07-23,0.06119116,0.07639826,0.012098334,0.009855192,5.057399
4127,2026-07-23,0.043187402,0.010081342,0.008568337,0.010430928,5.0397596
