stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
3044,2026-08-05,0.21882075,0.21657477,0.016746003,0.014129905,13.066263
3711,2026-08-05,0.24047035,0.22740237,0.02107392,0.026842462,11.410261
6962,2026-08-05,0.1518559,0.107361555,0.013316667,0.016988965,11.402591
5464,2026-08-05,0.327793,0.23996197,0.029280627,0.030237647,11.194494
3014,2026-08-05,0.16423945,0.13538498,0.015810873,0.016145295,10.387096
6234,2026-08-05,0.21615009,0.11440366,0.02133164,0.025579514,10.132364
6121,2026-08-05,0.1588622,0.14984927,0.01585298,0.019756336,10.020335
4961,2026-08-05,0.20433916,0.13576052,0.02051619,0.01696933,9.959413
5475,2026-08-05,0.29939038,0.17890961,0.030268548,0.026039368,9.890811
3086,2026-08-05,0.16282113,0.1772288,0.016516088,0.019911963,9.8577385
3010,2026-08-05,0.11292785,0.09467261,0.011658538,0.015729055,9.685448
3596,2026-08-05,0.21165577,0.16735536,0.021853061,0.02124233,9.684962
6015,2026-08-05,0.23623918,0.28197247,0.024819503,0.032009326,9.517904
6789,2026-08-05,0.12659977,0.14150915,0.01332611,0.018065112,9.499416
2486,2026-08-05,0.5452286,0.40150687,0.058518164,0.055730846,9.317095
6023,2026-08-05,0.152894,0.17607316,0.016547717,0.018873308,9.239024
3211,2026-08-05,0.18401703,0.09988435,0.020520251,0.024378253,8.967145
3465,2026-08-05,0.15566018,0.09265378,0.017477717,0.015178763,8.905698
2393,2026-08-05,0.14322142,0.13547142,0.016474806,0.019618344,8.692833
1476,2026-08-05,0.12772837,0.15642287,0.01517167,0.016879603,8.418319
6691,2026-08-05,0.14028008,0.16600813,0.016763978,0.01872194,8.367448
4991,2026-08-05,0.349127,0.20144126,0.042164214,0.04861121,8.279977
5274,2026-08-05,0.10980133,0.076041095,0.013271576,0.013683708,8.272798
3593,2026-08-05,0.19155645,0.10809462,0.02328812,0.021875208,8.225148
2383,2026-08-05,0.0832286,0.047942948,0.010490645,0.016326847,7.932846
3661,2026-08-05,0.14793713,0.14760831,0.018666517,0.019831916,7.9248424
1519,2026-08-05,0.15038696,0.18509965,0.019086583,0.020410636,7.878785
3293,2026-08-05,0.17672275,0.22234997,0.022436561,0.024478177,7.876201
5288,2026-08-05,0.14793347,0.14255103,0.019098511,0.026029846,7.745406
4979,2026-08-05,0.26109096,0.21526621,0.03433738,0.039121598,7.603474
6982,2026-08-05,0.14401563,0.12582214,0.018941859,0.018011482,7.602634
1539,2026-08-05,0.07608829,0.07625521,0.010012921,0.017582042,7.598251
3227,2026-08-05,0.11919265,0.04792224,0.015887478,0.01874328,7.501829
3163,2026-08-05,0.17409913,0.13354315,0.02353575,0.027035732,7.396906
5314,2026-08-05,0.18383548,0.038897865,0.024856828,0.0323543,7.3954763
4123,2026-08-05,0.16083759,0.15720692,0.021769902,0.033726193,7.387732
2458,2026-08-05,0.08872557,0.040931907,0.0120326765,0.016752515,7.3731055
5439,2026-08-05,0.14531629,0.024567157,0.01973145,0.024163472,7.3643303
5234,2026-08-05,0.12116543,0.07512736,0.016513672,0.016593562,7.3368354
3490,2026-08-05,0.15772723,0.10670438,0.02215282,0.02762616,7.11964
3592,2026-08-05,0.112657614,0.054836415,0.015868131,0.018243207,7.099167
6026,2026-08-05,0.16765061,0.1710078,0.023644023,0.02505627,7.090313
2308,2026-08-05,0.08275768,0.06516335,0.011679003,0.0116278585,7.085416
8299,2026-08-05,0.09565382,0.011378988,0.013513733,0.017936414,7.077744
2421,2026-08-05,0.10665258,0.062746115,0.015155552,0.017552247,7.036731
2474,2026-08-05,0.102666266,0.083530314,0.014633144,0.017785147,7.015529
2535,2026-08-05,0.09787027,0.11888375,0.014036873,0.0193387,6.971873
2207,2026-08-05,0.14381465,0.13941684,0.020825526,0.02358843,6.9053597
4971,2026-08-05,0.2873289,0.20195173,0.04178653,0.04099213,6.875949
3016,2026-08-05,0.20573871,0.09591086,0.030038659,0.033111565,6.848903
6510,2026-08-05,0.09506235,0.042191815,0.013881895,0.018703826,6.8474445
8476,2026-08-05,0.1302394,0.04539739,0.01903973,0.018801333,6.840042
6781,2026-08-05,0.12412747,0.116777025,0.018248696,0.01964243,6.8016186
1591,2026-08-05,0.14422846,0.08205794,0.021268362,0.025531668,6.781043
5536,2026-08-05,0.09493787,0.07021649,0.014057531,0.014929722,6.753043
2527,2026-08-05,0.18108973,0.13317423,0.026995027,0.024083642,6.708014
1516,2026-08-05,0.13909136,0.16208588,0.020747574,0.022794086,6.7036586
8024,2026-08-05,0.10348647,0.12929302,0.01543864,0.02431239,6.702648
6584,2026-08-05,0.14546324,0.08841705,0.02173152,0.020284314,6.6933446
2537,2026-08-05,0.09905607,0.117203526,0.014871104,0.019848824,6.6605287
3533,2026-08-05,0.09339456,0.09081905,0.014127549,0.014044187,6.6103435
6542,2026-08-05,0.113120094,0.079975225,0.01743984,0.017215122,6.4859314
2305,2026-08-05,0.15396528,0.14399461,0.023790339,0.02706004,6.471484
3581,2026-08-05,0.09611424,-0.014123504,0.014927316,0.018572105,6.4383845
1268,2026-08-05,0.09645841,0.060673937,0.015020765,0.013458663,6.421243
3017,2026-08-05,0.11617506,0.13301273,0.018170346,0.020352188,6.393311
2850,2026-08-05,0.10755126,0.14254965,0.01695381,0.019357035,6.343407
