stock_id,Date,score,rank
2618,2026-08-12,0.12563562,1
2886,2026-08-12,0.124202594,2
4123,2026-08-12,0.10580462,3
1451,2026-08-12,0.1014449,4
2882,2026-08-12,0.09824187,5
4581,2026-08-12,0.098129176,6
2892,2026-08-12,0.095734276,7
2867,2026-08-12,0.09247902,8
6446,2026-08-12,0.09174035,9
4767,2026-08-12,0.090600595,10
4915,2026-08-12,0.08951488,11
6005,2026-08-12,0.088531226,12
2542,2026-08-12,0.088049196,13
2880,2026-08-12,0.08659702,14
8916,2026-08-12,0.08645779,15
2881,2026-08-12,0.08638913,16
5203,2026-08-12,0.08512451,17
5609,2026-08-12,0.084646024,18
4904,2026-08-12,0.08347536,19
3293,2026-08-12,0.0834666,20
6606,2026-08-12,0.082136795,21
2903,2026-08-12,0.08029042,22
2347,2026-08-12,0.08008819,23
2852,2026-08-12,0.07828513,24
2908,2026-08-12,0.07489143,25
1726,2026-08-12,0.07457317,26
6581,2026-08-12,0.0738271,27
2834,2026-08-12,0.073644266,28
2414,2026-08-12,0.072501965,29
2327,2026-08-12,0.072196715,30
2832,2026-08-12,0.07198496,31
1525,2026-08-12,0.071944945,32
2603,2026-08-12,0.07177695,33
4536,2026-08-12,0.07019017,34
1476,2026-08-12,0.06964721,35
9939,2026-08-12,0.069555104,36
6527,2026-08-12,0.069242634,37
4506,2026-08-12,0.06892708,38
2451,2026-08-12,0.06882208,39
4439,2026-08-12,0.06837845,40
3596,2026-08-12,0.06832421,41
2887,2026-08-12,0.068157874,42
1788,2026-08-12,0.06757549,43
2897,2026-08-12,0.067457154,44
6165,2026-08-12,0.067226104,45
2850,2026-08-12,0.06720449,46
5538,2026-08-12,0.06688047,47
8482,2026-08-12,0.06667726,48
2206,2026-08-12,0.0666305,49
3570,2026-08-12,0.06652943,50
1432,2026-08-12,0.06633862,51
2317,2026-08-12,0.06594642,52
1733,2026-08-12,0.06484386,53
6213,2026-08-12,0.06474307,54
1777,2026-08-12,0.06401462,55
2535,2026-08-12,0.06345726,56
9935,2026-08-12,0.063331336,57
5880,2026-08-12,0.06310412,58
2382,2026-08-12,0.062299922,59
9926,2026-08-12,0.062187094,60
4550,2026-08-12,0.062186234,61
3611,2026-08-12,0.06208949,62
2945,2026-08-12,0.061811347,63
1477,2026-08-12,0.061141398,64
3546,2026-08-12,0.06095637,65
8917,2026-08-12,0.060524516,66
1402,2026-08-12,0.05996895,67
2884,2026-08-12,0.059855774,68
6023,2026-08-12,0.059823874,69
5410,2026-08-12,0.05980235,70
2008,2026-08-12,0.058996487,71
2015,2026-08-12,0.05897071,72
6177,2026-08-12,0.058920503,73
5536,2026-08-12,0.058374494,74
2707,2026-08-12,0.058164544,75
3045,2026-08-12,0.056259595,76
8941,2026-08-12,0.056121383,77
2404,2026-08-12,0.055669654,78
2727,2026-08-12,0.054819174,79
3664,2026-08-12,0.054657396,80
8908,2026-08-12,0.054606944,81
4137,2026-08-12,0.05440184,82
4502,2026-08-12,0.054107126,83
2236,2026-08-12,0.053993393,84
4153,2026-08-12,0.053863693,85
1734,2026-08-12,0.05385929,86
1558,2026-08-12,0.053722896,87
5876,2026-08-12,0.053594474,88
1720,2026-08-12,0.053536024,89
5543,2026-08-12,0.053475734,90
2838,2026-08-12,0.053340755,91
1783,2026-08-12,0.053169966,92
9925,2026-08-12,0.052585345,93
2739,2026-08-12,0.052583247,94
2547,2026-08-12,0.052265976,95
1731,2026-08-12,0.052260183,96
6690,2026-08-12,0.052252218,97
4126,2026-08-12,0.05215626,98
8432,2026-08-12,0.0521359,99
1203,2026-08-12,0.052001704,100
6805,2026-08-12,0.051954083,101
5523,2026-08-12,0.05172329,102
6803,2026-08-12,0.05164387,103
2207,2026-08-12,0.051639713,104
4107,2026-08-12,0.051492743,105
8349,2026-08-12,0.05144275,106
1604,2026-08-12,0.051428784,107
1416,2026-08-12,0.05136115,108
1307,2026-08-12,0.051282078,109
1419,2026-08-12,0.05122942,110
3512,2026-08-12,0.05118782,111
4754,2026-08-12,0.05113394,112
4503,2026-08-12,0.05093679,113
6214,2026-08-12,0.050739475,114
1315,2026-08-12,0.050526638,115
5520,2026-08-12,0.05047834,116
2732,2026-08-12,0.050208226,117
3709,2026-08-12,0.050019413,118
1531,2026-08-12,0.050017715,119
3526,2026-08-12,0.04977338,120
4938,2026-08-12,0.049757663,121
2432,2026-08-12,0.0497008,122
2115,2026-08-12,0.04969488,123
6236,2026-08-12,0.04967884,124
2027,2026-08-12,0.049534217,125
8424,2026-08-12,0.049514383,126
1537,2026-08-12,0.049484067,127
2816,2026-08-12,0.04932037,128
8284,2026-08-12,0.049213015,129
6143,2026-08-12,0.049083505,130
3268,2026-08-12,0.049081642,131
8341,2026-08-12,0.049035072,132
4305,2026-08-12,0.048928134,133
2633,2026-08-12,0.048541836,134
2387,2026-08-12,0.048316993,135
1268,2026-08-12,0.04817876,136
9908,2026-08-12,0.047757313,137
2762,2026-08-12,0.047716007,138
6958,2026-08-12,0.047644865,139
2020,2026-08-12,0.047641303,140
6754,2026-08-12,0.04737646,141
6670,2026-08-12,0.047273092,142
2905,2026-08-12,0.047264777,143
5904,2026-08-12,0.047258995,144
6863,2026-08-12,0.047184687,145
6186,2026-08-12,0.04708193,146
6790,2026-08-12,0.047065917,147
2425,2026-08-12,0.04699722,148
4580,2026-08-12,0.046962313,149
9905,2026-08-12,0.04695292,150
2107,2026-08-12,0.046686992,151
3213,2026-08-12,0.046443343,152
4111,2026-08-12,0.046380788,153
5209,2026-08-12,0.046342783,154
6136,2026-08-12,0.046318714,155
8926,2026-08-12,0.046143357,156
6730,2026-08-12,0.046046622,157
3703,2026-08-12,0.046037443,158
2480,2026-08-12,0.046018425,159
1264,2026-08-12,0.045924187,160
1730,2026-08-12,0.045920502,161
3592,2026-08-12,0.04591996,162
2477,2026-08-12,0.045871634,163
1463,2026-08-12,0.04580019,164
1102,2026-08-12,0.045761853,165
2610,2026-08-12,0.04572494,166
8299,2026-08-12,0.04559615,167
3218,2026-08-12,0.0455688,168
5225,2026-08-12,0.045456287,169
2916,2026-08-12,0.04538531,170
5220,2026-08-12,0.0452692,171
1907,2026-08-12,0.04525073,172
2636,2026-08-12,0.04515399,173
5704,2026-08-12,0.045095887,174
6281,2026-08-12,0.04504235,175
3026,2026-08-12,0.045029316,176
2376,2026-08-12,0.04502873,177
2357,2026-08-12,0.045006607,178
8464,2026-08-12,0.044552706,179
5324,2026-08-12,0.044526,180
2753,2026-08-12,0.0444054,181
6914,2026-08-12,0.044397123,182
2849,2026-08-12,0.04406161,183
8279,2026-08-12,0.044058546,184
4953,2026-08-12,0.04390048,185
6757,2026-08-12,0.043668516,186
6176,2026-08-12,0.043610997,187
3071,2026-08-12,0.04359525,188
6227,2026-08-12,0.043560583,189
3083,2026-08-12,0.043460518,190
2106,2026-08-12,0.04332717,191
3005,2026-08-12,0.04318919,192
6222,2026-08-12,0.043056965,193
9951,2026-08-12,0.043011464,194
4120,2026-08-12,0.042992126,195
6968,2026-08-12,0.0429323,196
2820,2026-08-12,0.0429229,197
3038,2026-08-12,0.042829372,198
4933,2026-08-12,0.04260941,199
7805,2026-08-12,0.042581517,200
2006,2026-08-12,0.04255047,201
6592,2026-08-12,0.04230298,202
1236,2026-08-12,0.042156607,203
7716,2026-08-12,0.042139266,204
6491,2026-08-12,0.041784085,205
1737,2026-08-12,0.0417814,206
8049,2026-08-12,0.041756403,207
3310,2026-08-12,0.04151848,208
6115,2026-08-12,0.041438885,209
2442,2026-08-12,0.041301314,210
1580,2026-08-12,0.041204073,211
3266,2026-08-12,0.041098632,212
6841,2026-08-12,0.041094895,213
6613,2026-08-12,0.04087237,214
6703,2026-08-12,0.040823735,215
6846,2026-08-12,0.040626626,216
1442,2026-08-12,0.040292706,217
1464,2026-08-12,0.04028881,218
8069,2026-08-12,0.04016869,219
4430,2026-08-12,0.040155582,220
2247,2026-08-12,0.040107545,221
2704,2026-08-12,0.040049277,222
1339,2026-08-12,0.04001288,223
9911,2026-08-12,0.03989158,224
3034,2026-08-12,0.039839234,225
4192,2026-08-12,0.0396839,226
2308,2026-08-12,0.039608065,227
5007,2026-08-12,0.039422728,228
