stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
1256,2026-08-18,0.095278874,0.09946931,0.007834575,0.010029462,12.1597805
4430,2026-08-18,0.08741114,0.099433295,0.0075978325,0.009711858,11.503234
3611,2026-08-18,0.09432936,0.107296534,0.008818935,0.008201812,10.695018
7718,2026-08-18,0.07762275,0.094256006,0.0076681147,0.010605042,10.121475
6196,2026-08-18,0.0704046,0.07133708,0.007128743,0.0077242055,9.874774
6908,2026-08-18,0.0713874,0.06706821,0.0073111993,0.0094897635,9.762781
8481,2026-08-18,0.09135607,0.103014074,0.009366152,0.013631986,9.752811
7786,2026-08-18,0.1169114,0.11346424,0.012329987,0.0156548,9.481106
8049,2026-08-18,0.0713387,0.057504356,0.00754469,0.008775686,9.454232
6161,2026-08-18,0.09305525,0.08549695,0.0098419525,0.009512014,9.453998
8928,2026-08-18,0.10916969,0.12776329,0.011553579,0.013061928,9.448175
2432,2026-08-18,0.08545928,0.08482337,0.009202123,0.007625219,9.2859
2753,2026-08-18,0.07265196,0.09562478,0.007883305,0.0101137,9.214758
4154,2026-08-18,0.07126136,0.060785167,0.007778813,0.007000236,9.159779
3492,2026-08-18,0.0782733,0.061182294,0.008572689,0.009000056,9.129477
3528,2026-08-18,0.07053315,0.053022075,0.007825731,0.008663954,9.0118265
7738,2026-08-18,0.08047596,0.08696733,0.009129948,0.01185546,8.813539
4766,2026-08-18,0.08404073,0.08892787,0.0095950095,0.009372281,8.757883
3689,2026-08-18,0.08813357,0.08302059,0.0101312045,0.012811965,8.69836
4755,2026-08-18,0.06439571,0.054980867,0.007474651,0.009067467,8.61406
1616,2026-08-18,0.079148576,0.06880059,0.009192338,0.008719378,8.60934
8424,2026-08-18,0.073463924,0.09520324,0.008535164,0.012504811,8.606198
6821,2026-08-18,0.06261004,0.05490631,0.00728946,0.008726976,8.587941
1339,2026-08-18,0.07184659,0.08705775,0.008375799,0.009408292,8.576855
9925,2026-08-18,0.058482774,0.07299125,0.0068382313,0.007940481,8.551074
8011,2026-08-18,0.057303682,0.052765977,0.006707321,0.008444363,8.54218
1294,2026-08-18,0.081808075,0.08129859,0.0095976535,0.01140754,8.52287
1731,2026-08-18,0.07280855,0.08444779,0.008561931,0.008161616,8.50276
1788,2026-08-18,0.108237155,0.11714912,0.012804685,0.012713798,8.452273
6412,2026-08-18,0.048787605,0.033849847,0.005789484,0.007123489,8.42548
6123,2026-08-18,0.10371162,0.12574333,0.01236269,0.01008764,8.388404
6914,2026-08-18,0.087175556,0.11017282,0.010395037,0.0115109105,8.38546
2488,2026-08-18,0.07524078,0.08726748,0.009051417,0.008655347,8.311679
6899,2026-08-18,0.094787605,0.104803294,0.011425019,0.012918001,8.295768
1734,2026-08-18,0.060934383,0.0819486,0.0073662424,0.009526186,8.270989
6581,2026-08-18,0.07458065,0.085798346,0.009040818,0.010997912,8.248413
3171,2026-08-18,0.07419624,0.08304728,0.00904263,0.010070181,8.204254
1593,2026-08-18,0.09157597,0.1277668,0.011199757,0.013000498,8.175873
4538,2026-08-18,0.05926126,0.062225763,0.007249558,0.008978901,8.173338
8432,2026-08-18,0.09540883,0.10171394,0.011692357,0.011189653,8.159233
4951,2026-08-18,0.06994703,0.060144823,0.008602114,0.006723041,8.13043
3432,2026-08-18,0.08770984,0.08195705,0.010804487,0.007951589,8.117157
4105,2026-08-18,0.07162536,0.07633052,0.008915285,0.01141315,8.033094
