stock_id,Date,Score_5d,Score_10d,Unc_5d,Unc_10d,SQ_5d
9960,2026-08-06,0.09618316,0.07858456,0.0096837,0.008550301,9.931454
9941,2026-08-06,0.070650764,0.057736374,0.0072901365,0.011923167,9.689953
1256,2026-08-06,0.09065585,0.07736011,0.009560004,0.009271573,9.481833
8341,2026-08-06,0.08351792,0.07092897,0.008987156,0.010005626,9.291997
1419,2026-08-06,0.09568197,0.075726815,0.010334098,0.011517046,9.257965
1726,2026-08-06,0.07838648,0.07511644,0.008493106,0.009954521,9.228337
7631,2026-08-06,0.08149678,0.07811131,0.008981874,0.011063705,9.072461
6651,2026-08-06,0.08308433,0.09914751,0.009226848,0.0107341595,9.003652
5525,2026-08-06,0.081436686,0.06965618,0.0091509735,0.010437364,8.898265
6177,2026-08-06,0.09539029,0.10344362,0.010751581,0.010904935,8.871386
8072,2026-08-06,0.07867647,0.071315095,0.008911536,0.011290468,8.827619
1730,2026-08-06,0.078332834,0.089287296,0.008918014,0.0117757255,8.782678
6914,2026-08-06,0.07847026,0.079203404,0.0090210745,0.009419917,8.697585
1417,2026-08-06,0.061312255,0.05395386,0.0070907734,0.007851932,8.645546
4736,2026-08-06,0.07386722,0.06960071,0.008723499,0.0090091,8.466642
4131,2026-08-06,0.06366048,0.061677806,0.0075717797,0.009981194,8.406488
2731,2026-08-06,0.07191037,0.06434215,0.0086351475,0.009713675,8.326672
6115,2026-08-06,0.051058237,0.03572072,0.0062226756,0.009037931,8.203872
4536,2026-08-06,0.073611625,0.07800034,0.009014023,0.009540397,8.16544
1452,2026-08-06,0.045803387,0.030357549,0.005622769,0.0074524577,8.144608
3526,2026-08-06,0.0892646,0.08067413,0.010970446,0.010320025,8.136084
6140,2026-08-06,0.076764725,0.087165065,0.00945914,0.010455564,8.114544
4430,2026-08-06,0.07440675,0.07277009,0.009339051,0.0076469085,7.9664173
3356,2026-08-06,0.0955723,0.09682887,0.012163979,0.011775396,7.856347
2516,2026-08-06,0.056424715,0.046237905,0.007193874,0.008338865,7.8423495
2603,2026-08-06,0.072004445,0.07130375,0.0092022605,0.00915642,7.823797
3546,2026-08-06,0.08520714,0.097814366,0.010936511,0.014068713,7.7903595
9931,2026-08-06,0.056378286,0.06408468,0.0073035182,0.009546893,7.718276
6692,2026-08-06,0.06740238,0.057457753,0.00876579,0.0093195,7.688376
2850,2026-08-06,0.07040164,0.072955064,0.009193256,0.01160232,7.657133
4432,2026-08-06,0.075704195,0.09092951,0.009885992,0.010463949,7.656949
1268,2026-08-06,0.06887191,0.06320695,0.009060378,0.010020647,7.6005993
5230,2026-08-06,0.102101155,0.111120015,0.013459983,0.015507416,7.58497
1783,2026-08-06,0.061488245,0.06484782,0.00813277,0.0076110847,7.559624
6803,2026-08-06,0.06715963,0.04703951,0.008887405,0.008192719,7.55587
1339,2026-08-06,0.07928466,0.099676564,0.010497957,0.01081677,7.5516706
9906,2026-08-06,0.09194457,0.092874244,0.0122097535,0.009911321,7.529803
4154,2026-08-06,0.086623766,0.074370734,0.011538352,0.009494385,7.5068135
4550,2026-08-06,0.07071578,0.07227205,0.009444943,0.009881073,7.4863653
