stock_id,Date,Score_20d,Score_60d,Unc_20d,Unc_60d,SQ_20d
6962,2026-07-23,0.24977793,0.25428483,0.014363238,0.020564111,17.388874
6261,2026-07-23,0.28997868,0.26037574,0.016989455,0.01286155,17.067152
6278,2026-07-23,0.35722047,0.38464254,0.0210916,0.024304572,16.93582
6486,2026-07-23,0.24985768,0.29052797,0.014844914,0.018479517,16.830063
8150,2026-07-23,0.32413927,0.2278129,0.019717397,0.0207741,16.43842
8240,2026-07-23,0.31817177,0.27606753,0.019556057,0.019487778,16.268898
3645,2026-07-23,0.3009854,0.21564779,0.018929591,0.019164816,15.899418
3209,2026-07-23,0.21448304,0.20128767,0.01388243,0.017360466,15.44885
3289,2026-07-23,0.34012845,0.30056685,0.022762896,0.030299209,14.941574
4741,2026-07-23,0.27410686,0.2413146,0.018560236,0.020239312,14.767705
3708,2026-07-23,0.3057277,0.33447844,0.020919727,0.028598968,14.6136265
6016,2026-07-23,0.23248456,0.21773663,0.015908577,0.016401637,14.612869
5864,2026-07-23,0.28137967,0.31171995,0.019431505,0.025860835,14.479845
6143,2026-07-23,0.17247772,0.22223721,0.012134027,0.016921924,14.213213
8299,2026-07-23,0.2364494,0.16151232,0.01667755,0.025089268,14.176857
4933,2026-07-23,0.29723918,0.28370342,0.021041999,0.026946114,14.125324
6532,2026-07-23,0.41180596,0.41762045,0.029353773,0.034603048,14.028585
6176,2026-07-23,0.27713278,0.3444716,0.020033084,0.027323557,13.833065
4527,2026-07-23,0.1878145,0.21349923,0.01367043,0.02055335,13.737737
2450,2026-07-23,0.14560355,0.18744412,0.010622158,0.014255077,13.70624
2373,2026-07-23,0.16309483,0.17328879,0.011918383,0.018842226,13.683161
8096,2026-07-23,0.49877554,0.6150659,0.03649371,0.046091035,13.667065
2495,2026-07-23,0.24968846,0.24682294,0.018279731,0.01824635,13.65856
6205,2026-07-23,0.1893278,0.12812395,0.013867839,0.01775303,13.651308
8446,2026-07-23,0.22858946,0.2612305,0.016818246,0.01828006,13.590945
3010,2026-07-23,0.16297217,0.15579411,0.012001912,0.017659988,13.577719
1582,2026-07-23,0.25790936,0.20907815,0.019077472,0.017852534,13.518344
8054,2026-07-23,0.28446725,0.2469593,0.021079652,0.027534544,13.494234
6670,2026-07-23,0.13939263,0.12871675,0.010341208,0.021713559,13.478033
2204,2026-07-23,0.15910006,0.21901932,0.011838414,0.017521003,13.4381695
4960,2026-07-23,0.34262523,0.26023403,0.02556106,0.026346168,13.403662
6951,2026-07-23,0.19653304,0.22652374,0.014721653,0.023229184,13.349023
6919,2026-07-23,0.31108797,0.33748242,0.023337219,0.02653891,13.329551
8040,2026-07-23,0.30725592,0.3150161,0.023085983,0.03465605,13.308621
1785,2026-07-23,0.3239111,0.30764306,0.02447307,0.0251028,13.234869
6146,2026-07-23,0.18316264,0.17872487,0.013950105,0.018742034,13.128899
8410,2026-07-23,0.25822,0.27463806,0.01967519,0.02159253,13.123475
8422,2026-07-23,0.21219595,0.22923371,0.0161753,0.017595874,13.117706
8074,2026-07-23,0.23981053,0.18058726,0.018367482,0.022799876,13.055544
3430,2026-07-23,0.2322049,0.23939973,0.017791875,0.024021124,13.050443
4931,2026-07-23,0.27545244,0.38874236,0.021159759,0.029504383,13.017134
2476,2026-07-23,0.25955543,0.21866436,0.020011522,0.020348195,12.969651
6548,2026-07-23,0.41860935,0.43857858,0.032573126,0.035325944,12.850978
9927,2026-07-23,0.1851675,0.25032032,0.014472057,0.018412689,12.793945
3498,2026-07-23,0.23503283,0.3038454,0.018456522,0.02470363,12.733715
3071,2026-07-23,0.23255068,0.23570748,0.018393464,0.01851613,12.642427
8435,2026-07-23,0.18108682,0.19562787,0.014325924,0.021987911,12.639616
3062,2026-07-23,0.24974349,0.19369164,0.019856771,0.020108206,12.576612
4974,2026-07-23,0.20908342,0.22300927,0.016768938,0.022457762,12.4677515
